VAR1,SNP_Names,Position__cM_,Mean_LOD,Mean_P_Value,Variance_LOD,Variance_P_Value,Joint_LOD,Joint_P_Value,A_Mean_Est,A_Mean_Lower_Bound,A_Mean_Upper_Bound,A_Standard_Deviation_Est,A_Standard_Deviation_Lower_Boun,A_Standard_Deviation_Upper_Boun,B_Mean_Est,B_Mean_Lower_Bound,B_Mean_Upper_Bound,B_Standard_Deviation_Est,B_Standard_Deviation_Lower_Boun,B_Standard_Deviation_Upper_Boun,Joint_P_Value_S3,Joint_P_Value_T3,,jQTL_ID,Joint_P_Value_S5,Joint_P_Value_T5,Joint_P_Value_S7,Joint_P_Value_T7,Joint_P_Value_S9,Joint_P_Value_T9
1518,mmp24,3358.69,4.353622624,0.11340256,4.505367664,0.10511673,5.980384793,0.200617946,60.91480447,60.43022208,61.39938686,8.634317298,7.900556553,9.436225751,60.80429594,60.15380395,61.45478794,8.829320348,7.861533843,9.916245272,0.296720159,0.301662704,FALSE,,0.301130587,0.431199908,0.299507498,0.53670877,0.299340197,0.622646398
1519,gpm321b,3358.77,4.351927088,0.11349874,4.503739542,0.105202336,5.977673036,0.200821881,61.9221902,61.43393928,62.41044113,8.774460346,8.025229191,9.593639326,61.47605634,60.80578478,62.1463279,8.638763717,7.625242776,9.786998361,0.296720159,0.301662704,FALSE,,0.301130587,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1520,mmp134,3359.59,4.530840313,0.103786419,4.467029496,0.107151158,6.127586353,0.189820506,61.48725213,60.9990741,61.97543015,12.54893363,11.62789476,13.54292745,60.16455696,59.49766002,60.8314539,12.81934111,11.57726986,14.19466839,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1521,npi449b,3361.69,4.484103606,0.106240296,4.612375773,0.099640369,6.1236237,0.190104243,60.31127013,59.74818405,60.87435621,11.71196628,10.71510393,12.80157011,59.07348243,58.31235114,59.83461372,11.83962309,10.5125601,13.33420913,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1522,gpm602b,3361.74,4.365944039,0.112706068,4.441967629,0.10850231,5.909093302,0.20604088,62.30517711,61.83752198,62.77283224,10.55956389,9.752594795,11.43330487,60.60818714,59.92145698,61.29491729,10.58274162,9.419290727,11.88989952,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1523,umc1650,3362.19,4.220268564,0.121221688,4.439452986,0.108638818,5.761949819,0.217645318,60.63400576,60.12562537,61.14238616,13.02249409,12.06075097,14.06092811,60.41451991,59.78534741,61.04369241,12.64573647,11.46741949,13.94512958,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1524,IDP28,3362.29,4.220019469,0.121236786,4.439235481,0.108650634,5.76157677,0.217675456,61.26243094,60.77059065,61.75427123,11.26937044,10.41091075,12.19861675,60.09268293,59.44906098,60.73630487,11.1081558,9.998039516,12.34153207,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1525,umc1803,3362.3,4.220025999,0.12123639,4.439252841,0.108649691,5.76159255,0.217674181,61.18072289,60.70003833,61.66140746,11.04797776,10.21461977,11.94932513,60.41451991,59.78537278,61.04366703,10.94040528,9.862409422,12.13622985,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1526,asg22,3363.4,4.242722993,0.119868317,4.440029689,0.108607497,5.785900027,0.215718107,61.41286863,60.93572632,61.89001094,11.74975284,10.8868313,12.68107202,60.1060241,59.47267709,60.7393711,11.63727591,10.50597194,12.89040094,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1527,AY107200,3368.34,4.260403486,0.118813322,4.470109264,0.106986285,5.818989795,0.213080188,61.31882023,60.82742588,61.81021457,11.83126948,10.94300892,12.79163149,60.14159292,59.53795169,60.74523415,11.58987186,10.50844051,12.7825941,0.296720159,0.301662704,FALSE,,0.301130587,0.431199908,0.298942898,0.53670877,0.303723875,0.622646398
1528,AY109933,3373.1,6.957432861,0.03084698,2.539643712,0.280881655,7.190429814,0.126160625,61.40234949,60.91094589,61.89375308,10.58737296,9.745696269,11.50174017,59.95670103,59.35742421,60.55597785,10.87278229,9.856244119,11.99416262,0.296720159,0.301662704,FALSE,,0.301130587,0.431199908,0.299507498,0.53670877,0.311887281,0.622646398
1529,IDP3866,3376.04,4.493270552,0.105754461,4.957922918,0.083830242,6.515022758,0.163846286,61.50073206,60.98385051,62.01761362,11.37662845,10.48195755,12.34766256,59.96328294,59.38159145,60.54497443,10.59424166,9.591056678,11.70235565,0.302769222,0.301662704,FALSE,,0.301130587,0.431199908,0.310258776,0.53670877,0.311887281,0.622646398
1530,IDP1949,3376.05,4.493247409,0.105755685,4.957855415,0.083833071,6.514962634,0.163850054,61.14285714,60.63588898,61.64982531,10.82193082,9.971156491,11.74529622,60.44444444,59.84678722,61.04210167,9.99770677,8.998814849,11.1074783,0.296821765,0.301662704,FALSE,,0.307503031,0.431199908,0.32223859,0.53670877,0.299340197,0.55067054
1531,AY110064,3376.81,4.488721736,0.105995264,4.954872868,0.083958182,6.508735891,0.164240783,61.88872404,61.37891327,62.39853481,10.29788529,9.455918786,11.21482151,59.88,59.26456584,60.49543416,9.912050232,8.902519064,11.03606059,0.296691281,0.301662704,FALSE,,0.323850267,0.431199908,0.32223859,0.53670877,0.299340197,0.55067054
1532,umc2287,3379.51,1.311587502,0.519029918,1.496196799,0.47326566,2.397878848,0.663010627,61.60703364,61.08149162,62.13257566,12.48199554,11.51692751,13.52793203,60.34689508,59.76546512,60.92832504,11.69138383,10.62941309,12.85945467,0.296821765,0.301662704,FALSE,,0.325700762,0.431199908,0.298942898,0.463686657,0.299340197,0.55067054
1533,chb102,3380.17,4.918522135,0.085498105,4.908316978,0.085935481,6.866894262,0.143091683,61.62371889,61.11156206,62.13587572,9.873482716,9.053798078,10.76737742,60.01214575,59.44742948,60.57686201,9.328621807,8.424798402,10.32940857,0.31953273,0.301662704,FALSE,,0.303848438,0.431199908,0.298942898,0.463686657,0.299340197,0.271746572
1534,mbd116,3383.2,5.893357883,0.052513818,5.355855675,0.068705376,8.238742048,0.08321402,61.76520509,61.26034471,62.27006548,12.53286018,11.60130839,13.53921291,59.5987526,59.03793797,60.15956723,11.50943018,10.48061673,12.63923552,0.397485872,0.301662704,FALSE,,0.298514636,0.364686363,0.298942898,0.463686657,0.299340197,0.104935371
1535,gpm296a,3390.86,2.457001573,0.292731115,0.748405691,0.687837373,3.109910264,0.539603607,62.58255452,62.0863933,63.07871573,10.75429062,9.886970539,11.6976951,60.78547855,60.09599049,61.47496661,10.29612801,9.109972268,11.63672609,0.34379082,0.301662704,FALSE,,0.298514636,0.364686363,0.298942898,0.203652926,0.299340197,0.033675105
1536,gpm450a,3391.76,2.407959298,0.299997947,0.906107876,0.635683845,3.238592751,0.518720201,62.95625943,62.45573545,63.45678341,8.244519501,7.504187147,9.057890011,60.37851662,59.76807146,60.98896179,7.810545429,6.909910241,8.828569079,0.290375653,0.254707793,FALSE,,0.298514636,0.364686363,0.298942898,0.068135897,0.299340197,0.009601547
1537,gpm363e,3394.07,3.904105108,0.141982346,2.539289784,0.280931365,5.226328379,0.264853008,62.79352851,62.30022197,63.28683504,11.3118183,10.42249467,12.27702554,59.68637532,59.05137067,60.32137998,11.27473177,10.14317469,12.53252364,0.290375653,0.254707793,FALSE,,0.298514636,0.138435047,0.298942898,0.018815379,0.299340197,0.002390137
1538,AY110231,3395.31,6.403799013,0.040684849,4.500658206,0.105364543,7.995964045,0.091726149,61.7879617,61.31854734,62.25737605,11.59018755,10.73458649,12.51398435,59.44857768,58.82110869,60.07604667,12.22572906,11.09564323,13.47091359,0.290375653,0.254707793,FALSE,,0.298514636,0.037859945,0.298942898,0.004604333,0.299340197,0.002390137
1539,sbp2,3404.41,11.02716071,0.004031647,5.121727207,0.077238009,13.80286422,0.007951553,61.83760684,61.32557502,62.34963866,11.7132445,10.76379728,12.74644005,58.66793893,58.090513,59.24536486,12.48383048,11.41716116,13.65015536,0.290375653,0.075041308,FALSE,,0.298514636,0.008436299,0.298942898,0.000959847,0.299340197,0.002390137
1540,bnlg1565,3405.81,6.623825611,0.036446392,1.113924758,0.572946818,7.868963338,0.0964979,62.92068429,62.4337083,63.40766028,9.749487434,8.93689932,10.63596017,58.69379015,58.06886478,59.31871552,10.5733637,9.546947092,11.71013298,0.290375653,0.015046271,TRUE,,0.298514636,0.001687542,0.298942898,0.000959847,0.299340197,0.002390137
1541,gpm875,3409.69,3.494953474,0.174212975,0.139594436,0.932582912,3.706690469,0.447153581,63.07601351,62.55913775,63.59288928,9.042413861,8.227220649,9.938380399,59.45842697,58.85691532,60.05993861,9.112919652,8.172068835,10.16209069,0.290375653,0.002469089,TRUE,,0.298514636,0.000268472,0.298942898,0.000959847,0.299340197,0.002390137
1542,npi593a,3411.81,8.612721738,0.013482525,4.432495434,0.109017407,10.26955099,0.036123848,59.4829932,58.76127021,60.20471618,11.20687793,9.926296969,12.65266528,56.03125,55.16435425,56.89814575,12.50573417,10.98084991,14.24237545,0.290375653,0.000375007,TRUE,,0.298514636,0.000268472,0.298942898,0.000959847,0.299340197,0.002390137
1543,AY107910,3411.82,8.67333483,0.013080046,4.479722079,0.106473299,10.36917453,0.034647594,62.53748006,62.02781741,63.04714272,11.3069438,10.39771868,12.29567581,58.90875912,58.34617856,59.47133969,11.65088024,10.65161957,12.74388457,0.290375653,0.000754304,TRUE,,0.298514636,0.000268472,0.298942898,0.000959847,0.299340197,0.002390137
1544,umc1101,3415.11,8.698454688,0.012916789,4.512061468,0.104765503,10.41597304,0.033974334,62.53748006,62.02781741,63.04714272,11.3069438,10.39771868,12.29567581,58.90875912,58.34617856,59.47133969,11.65088024,10.65161957,12.74388457,0.290375653,0.000754304,TRUE,,0.298514636,0.000268472,0.298942898,0.000959847,0.299340197,0.002390137
1545,umc2046,3417.11,8.731794123,0.012703255,4.546033872,0.103000964,10.47589168,0.033130701,62.45261438,61.9332095,62.97201926,13.28692753,12.26819799,14.39025057,58.37346939,57.77370754,58.97323124,13.7344412,12.56301483,15.01509612,0.290375653,0.000754304,TRUE,,0.298514636,0.003095258,0.298942898,0.000959847,0.299340197,0.002390137
1546,IDP414,3424.52,8.514906977,0.014158311,5.079486013,0.078886671,10.81675551,0.028702484,62.75,62.21782227,63.28217774,9.169353986,8.325158039,10.09915393,58.97560976,58.41395564,59.53726387,9.716665446,8.832541665,10.68928865,0.290375653,0.004703122,TRUE,,0.298514636,0.003095258,0.298942898,0.000959847,0.299340197,0.002390137
1547,IDP4019,3427.21,6.020053064,0.049290371,4.991481731,0.082435355,8.17165348,0.085488866,62.20526316,61.67650417,62.73402215,12.32557852,11.3264109,13.41288844,59.56770833,59.00518535,60.13023132,13.1734202,12.11086798,14.32919591,0.290375653,0.026185472,TRUE,,0.298514636,0.003095258,0.298942898,0.007890332,0.299340197,0.002390137
1548,bnlg589,3430.31,5.98673167,0.050118462,4.910521201,0.085840822,8.084130989,0.088544531,61.8857645,61.3582696,62.4132594,11.38580853,10.43439086,12.42397737,59.7660626,59.22378726,60.30833794,12.06102565,11.08390669,13.12428405,0.296691281,0.13473849,FALSE,,0.298514636,0.014288559,0.298942898,0.007890332,0.299340197,0.002390137
1549,umc1532,3432.01,3.486246816,0.174973034,4.066357993,0.130918669,5.72915753,0.220308581,61.81973435,61.25698604,62.38248265,11.97620621,10.94818506,13.10075729,60.43265993,59.88714527,60.9781746,12.31499216,11.31673014,13.40131204,0.296691281,0.301662704,FALSE,,0.298514636,0.060231559,0.298942898,0.007890332,0.299340197,0.01554472
1550,gpm803b,3435.09,0.41758985,0.81156165,0.310927323,0.856018183,0.744382665,0.945744948,62.87614679,62.28908246,63.46321112,5.874399012,5.129870673,6.726985133,61.0166113,60.48074226,61.55248033,6.172608808,5.500214729,6.927202187,0.296720159,0.301662704,FALSE,,0.298514636,0.229014756,0.298942898,0.029648999,0.299340197,0.01554472
1551,gpm924c,3436.59,0.411192782,0.814161613,0.375851673,0.828676162,0.807326432,0.937463164,62.17016807,61.60932717,62.73100896,10.32272259,9.356196525,11.38909399,61.37918216,60.81787922,61.9404851,10.93754694,9.971498003,11.9971877,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.102336885,0.299340197,0.01554472
1552,IDP1459,3441.3,6.59269823,0.03701807,4.944316424,0.084402504,8.331925499,0.080148728,61.88586957,61.31712182,62.45461732,8.983160246,8.124320415,9.932789929,59.94444444,59.41695605,60.47193284,8.693847922,7.891164931,9.578179186,0.303997541,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.318003262,0.299340197,0.050362074
1553,umc2011,3442.84,5.649961816,0.059309789,4.607198851,0.099898618,7.345116975,0.118736122,61.86956522,61.28489614,62.45423429,10.50807873,9.545810046,11.56734923,59.83717105,59.32045533,60.35388678,10.00704186,9.149539853,10.94490962,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.151679303
1554,gpm350b,3445.42,6.411324698,0.040532046,4.350336026,0.113589068,7.924927192,0.094367241,63.87238095,63.34837017,64.39639174,9.114806023,8.262818383,10.05464298,59.75862069,59.20391205,60.31332933,9.796595314,8.901713866,10.78143841,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.40339073
1555,gpm665b,3446.67,5.166228131,0.075538406,4.538710744,0.1033788,6.815375956,0.145972403,62.8110883,62.23835925,63.38381735,8.386990019,7.527932846,9.344079313,60.81799163,60.22704556,61.4089377,8.543069068,7.660264659,9.527611949,0.296691281,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1556,lim471a,3448.81,7.181217124,0.02758154,4.44179086,0.108511901,8.747760488,0.06772296,62.07980456,61.54846973,62.61113939,10.43183119,9.546408646,11.39937603,59.61324042,59.08116753,60.1453133,10.12972232,9.241818478,11.10293115,0.296691281,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1557,gpm167a,3451.22,4.910622585,0.085836471,2.408589483,0.299903434,6.069465746,0.194020244,64.30493274,63.73141557,64.8784499,8.786315671,7.881731049,9.794719281,60.22261484,59.67473504,60.77049465,9.366873321,8.505679777,10.31526205,0.296691281,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1558,IDP688,3453.43,6.77151919,0.033851919,4.463325891,0.107349765,8.347516662,0.079646359,61.91902072,61.33604716,62.50199427,7.638631454,6.837102657,8.53412526,59.98211382,59.46556007,60.49866757,7.359583709,6.639238933,8.158084521,0.296691281,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1559,IDP3816,3454.7,6.241395766,0.044126363,4.422089924,0.109586075,7.791216822,0.09953262,62.07181329,61.5165822,62.62704437,10.19005645,9.276836675,11.19317437,59.75212224,59.21354062,60.29070387,10.16695318,9.279771831,11.13895243,0.296691281,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1560,asg41,3455.61,6.296958843,0.042917336,4.409263137,0.110291153,7.839564752,0.097635114,62.28150573,61.7574368,62.80557465,11.46732212,10.53364847,12.48375403,59.25663717,58.70881964,59.8044547,11.5240919,10.54997568,12.58815168,0.296691281,0.301662704,FALSE,,0.301130587,0.431199908,0.298942898,0.53670877,0.299340197,0.622646398
1561,gpm629b,3457.08,5.554629941,0.062205306,4.343132386,0.113998933,7.128381382,0.129257405,63.15019763,62.63090707,63.66948819,6.961206941,6.219985468,7.790758085,59.95692884,59.38106294,60.53279474,7.715919053,6.914991391,8.609614021,0.296691281,0.301662704,FALSE,,0.301130587,0.431199908,0.298942898,0.53670877,0.299340197,0.389498959
1562,umc1180,3459.01,5.90160495,0.052297722,4.457164621,0.10768098,7.513660084,0.111108447,62.02879079,61.47039453,62.58718704,8.590553576,7.744664956,9.528831933,59.74834437,59.21217047,60.28451827,8.835809665,8.024819158,9.728759102,0.296821765,0.301662704,FALSE,,0.301130587,0.431199908,0.298942898,0.53670877,0.299340197,0.126562984
1563,gpm87a,3460.83,0.990830773,0.609317753,1.304613852,0.520842844,2.289204789,0.682735181,63.36069115,62.82404799,63.8973343,8.713106064,7.844678302,9.6776712,60.29211087,59.68338516,60.90083659,9.797262798,8.826723148,10.87451784,0.319606089,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.305805928,0.299340197,0.034054457
1564,AY109668,3462.31,3.324592094,0.189702913,1.873911292,0.391818857,4.191356297,0.380727587,61.46666667,60.97768628,61.95564706,11.15554456,10.28084829,12.10466014,60.27571116,59.63317587,60.91824645,12.14717483,11.01181889,13.39958983,0.319606089,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.083922213,0.299340197,0.008008255
1565,gpm663b,3463.66,4.836827873,0.089062765,4.008964517,0.134730033,6.468824608,0.166765315,63.75670498,63.24619068,64.26721928,8.266236315,7.466379805,9.151779657,59.8898917,59.32304265,60.45674075,9.279470466,8.406610181,10.24296004,0.305880819,0.301662704,FALSE,,0.298514636,0.219579119,0.298942898,0.019069735,0.299340197,0.001684174
1566,gpm122,3465.99,4.184242778,0.123425025,3.448822282,0.178278002,5.910757317,0.205912837,63.54158607,63.03313385,64.0500383,9.708830079,8.831782995,10.67297301,59.74658869,59.15971436,60.33346303,11.05284683,10.05068463,12.15493546,0.315196305,0.301662704,FALSE,,0.298514636,0.048267392,0.298942898,0.003739411,0.299340197,0.001684174
1567,AY109859,3468.61,5.679676254,0.058435124,5.125430062,0.07709514,7.957992262,0.093129169,61.55484897,61.0523014,62.05739653,11.83633062,10.90728561,12.84450849,59.43429844,58.78303086,60.08556602,12.93108371,11.7386166,14.24468756,0.296691281,0.128508019,FALSE,,0.298514636,0.008566635,0.298942898,0.000650949,0.299340197,0.000157578
1568,IDP3969,3475.41,6.938131113,0.031146121,5.888711348,0.052635964,10.0362948,0.039820719,62.67901235,62.16868184,63.18934285,10.00276074,9.132161828,10.9563567,59.11744387,58.5434519,59.69143584,11.25659255,10.28661809,12.31803055,0.290375653,0.020199842,TRUE,q20,0.298514636,0.001328093,0.298942898,0.000650949,0.299340197,0.000157578
1569,AY109611,3475.61,5.087284546,0.078579669,4.751405543,0.092949144,6.985210755,0.136671836,61.02706553,60.53150269,61.52262837,7.612834692,6.917937356,8.377533514,62.12,61.40447649,62.83552351,7.273871562,6.283130802,8.420834957,0.290375653,0.002514276,TRUE,q20,0.298514636,0.000173215,0.298942898,0.000045789,0.299340197,2.96104E-05
1570,hon106b,3482.06,9.404808934,0.009073434,4.714518148,0.094679377,11.50638405,0.02142543,62.85413005,62.33333655,63.37492356,7.791787932,7.030170095,8.635916109,58.97854786,58.44103635,59.51605936,8.203020107,7.424850088,9.062747137,0.290375653,0.000281461,TRUE,q20,0.298514636,0.000173215,0.298942898,0.000045789,0.299340197,5.13E-06
1571,AY111822,3484.57,9.432505221,0.00894865,4.843782626,0.088753598,11.59747183,0.020609581,62.59219858,62.06908508,63.11531209,11.28047196,10.3349821,12.3124594,58.767642,58.21664527,59.31863873,12.02895271,11.03495586,13.11248593,0.290375653,2.98085E-05,TRUE,q20,0.298514636,8.84E-06,0.298942898,7.14E-06,0.299340197,8.20E-07
1572,gpm597,3485.71,9.300577628,0.009558841,5.180367886,0.075006242,11.6843498,0.01985957,63.35785288,62.8018963,63.91380946,9.585566522,8.677605761,10.58852961,60.36871508,59.81012406,60.92730611,9.912548917,9.00239381,10.91472203,0.290375653,0.000188563,TRUE,q20,0.298514636,8.84E-06,0.298942898,1.07E-06,0.299340197,8.03E-08
1573,umc169a,3488.61,9.690823843,0.007864377,4.606770499,0.099920016,11.6573904,0.020089428,62.68274112,62.02922583,63.3362564,10.61453329,9.515831689,11.8400914,59.71428571,59.13956331,60.28900812,10.82874741,9.856892759,11.89642349,0.290375653,8.99E-06,TRUE,q20,0.298514636,1.14E-06,0.298942898,1.46E-07,0.299340197,8.03E-08
1574,gpm182,3488.68,9.653629981,0.008011999,4.832824727,0.089241209,11.70130935,0.019716283,62.26578561,61.79212614,62.73944508,10.20505529,9.392887307,11.08744841,60.26900585,59.53164423,61.00636747,11.17464806,9.940563561,12.56193963,0.290375653,8.24936E-05,TRUE,q20,0.298514636,9.90E-07,0.298942898,1.20E-08,0.299340197,6.54E-09
